grna_id	grna_group	gRNA_type
WTC11_Random_Screen_Crop_5292	TPI1_TSS_2	TSS
WTC11_Random_Screen_Crop_5293	TPI1_TSS_1	TSS
WTC11_Random_Screen_Crop_5294	TPI1_TSS_1	TSS
WTC11_Random_Screen_Crop_5295	TPI1_TSS_1	TSS
WTC11_Random_Screen_Crop_5296	TPI1_TSS_1	TSS
WTC11_Random_Screen_Crop_5297	TPI1_TSS_1	TSS
WTC11_Random_Screen_Crop_5298	TPI1_TSS_2	TSS
WTC11_Random_Screen_Crop_5299	TPI1_TSS_2	TSS
WTC11_Random_Screen_Crop_5300	TPI1_TSS_2	TSS
WTC11_Random_Screen_Crop_5301	TPI1_TSS_2	TSS
WTC11_Random_Screen_Crop_5302	TPI1_TSS_2	TSS
WTC11_Random_Screen_Crop_5303	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5304	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5305	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5306	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5307	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5308	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5309	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5310	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5311	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5312	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5313	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5314	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5315	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5316	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5317	TPI1_TSS_3	TSS
WTC11_Random_Screen_Crop_5318	SPSB2_TSS_2	TSS
WTC11_Random_Screen_Crop_5319	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5320	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5321	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5322	SPSB2_TSS_2	TSS
WTC11_Random_Screen_Crop_5323	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5324	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5325	SPSB2_TSS_2	TSS
WTC11_Random_Screen_Crop_5326	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5327	SPSB2_TSS_2	TSS
WTC11_Random_Screen_Crop_5328	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5329	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5330	SPSB2_TSS_1	TSS
WTC11_Random_Screen_Crop_5331	SPSB2_TSS_2	TSS
WTC11_Random_Screen_Crop_5332	SPSB2_TSS_2	TSS
WTC11_Random_Screen_Crop_5333	chr12:7009086-7009387	enh
WTC11_Random_Screen_Crop_5334	chr12:7009086-7009387	enh
WTC11_Random_Screen_Crop_5335	chr12:7009086-7009387	enh
WTC11_Random_Screen_Crop_5336	chr12:7009086-7009387	enh
WTC11_Random_Screen_Crop_5337	chr12:7009086-7009387	enh
WTC11_Random_Screen_Crop_5338	chr12:7009086-7009387	enh
WTC11_Random_Screen_Crop_5339	chr12:7009086-7009387	enh
WTC11_Random_Screen_Crop_5340	chr12:7009086-7009387	enh
WTC11_Random_Screen_Crop_5341	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5342	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5343	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5344	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5345	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5346	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5347	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5348	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5349	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5350	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5351	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5352	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5353	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5354	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5355	chr12:7024216-7024517	enh
WTC11_Random_Screen_Crop_5356	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5357	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5358	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5359	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5360	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5361	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5362	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5363	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5364	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5365	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5366	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5367	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5368	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5369	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5370	chr12:7024776-7025077	enh
WTC11_Random_Screen_Crop_5371	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5372	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5373	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5374	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5375	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5376	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5377	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5378	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5379	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5380	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5381	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5382	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5383	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5384	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5385	chr12:7033998-7034299	enh
WTC11_Random_Screen_Crop_5386	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5387	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5388	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5389	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5390	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5391	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5392	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5393	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5394	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5395	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5396	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5397	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5398	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5399	chr12:7034654-7034955	enh
WTC11_Random_Screen_Crop_5400	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5401	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5402	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5403	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5404	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5405	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5406	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5407	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5408	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5409	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5410	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5411	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5412	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5413	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5414	chr12:7034946-7035247	enh
WTC11_Random_Screen_Crop_5415	chr12:7035077-7035378	enh
WTC11_Random_Screen_Crop_5416	chr12:7035077-7035378	enh
WTC11_Random_Screen_Crop_5417	chr12:7035077-7035378	enh
WTC11_Random_Screen_Crop_5418	chr12:7035077-7035378	enh
WTC11_Random_Screen_Crop_5419	chr12:7035077-7035378	enh
WTC11_Random_Screen_Crop_5420	chr12:7035077-7035378	enh
WTC11_Random_Screen_Crop_5421	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5422	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5423	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5424	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5425	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5426	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5427	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5428	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5429	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5430	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5431	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5432	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5433	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5434	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5435	chr12:7047200-7047501	enh
WTC11_Random_Screen_Crop_5436	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5437	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5438	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5439	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5440	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5441	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5442	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5443	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5444	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5445	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5446	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5447	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5448	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5449	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5450	chr12:7053754-7054055	enh
WTC11_Random_Screen_Crop_5451	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5452	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5453	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5454	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5455	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5456	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5457	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5458	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5459	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5460	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5461	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5462	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5463	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5464	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5465	chr12:7071223-7071524	enh
WTC11_Random_Screen_Crop_5466	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5467	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5468	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5469	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5470	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5471	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5472	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5473	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5474	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5475	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5476	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5477	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5478	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5479	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5480	chr12:7072144-7072445	enh
WTC11_Random_Screen_Crop_5481	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5482	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5483	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5484	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5485	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5486	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5487	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5488	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5489	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5490	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5491	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5492	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5493	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5494	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5495	PHB2_TSS	TSS
WTC11_Random_Screen_Crop_5496	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5497	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5498	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5499	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5500	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5501	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5502	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5503	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5504	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5505	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5506	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5507	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5508	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5509	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5510	chr12:7144124-7144425	enh
WTC11_Random_Screen_Crop_5511	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5512	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5513	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5514	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5515	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5516	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5517	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5518	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5519	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5520	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5521	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5522	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5523	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5524	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5525	chr12:7243326-7243627	enh
WTC11_Random_Screen_Crop_5526	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5527	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5528	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5529	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5530	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5531	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5532	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5533	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5534	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5535	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5536	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5537	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5538	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5539	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5540	chr12:7283726-7284027	enh
WTC11_Random_Screen_Crop_5541	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5542	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5543	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5544	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5545	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5546	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5547	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5548	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5549	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5550	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5551	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5552	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5553	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5554	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5555	chr12:7294692-7294993	enh
WTC11_Random_Screen_Crop_5556	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5557	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5558	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5559	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5560	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5561	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5562	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5563	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5564	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5565	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5566	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5567	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5568	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5569	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5570	chr12:7315278-7315579	enh
WTC11_Random_Screen_Crop_5571	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5572	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5573	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5574	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5575	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5576	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5577	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5578	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5579	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5580	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5581	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5582	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5583	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5584	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5585	chr12:7592551-7592852	enh
WTC11_Random_Screen_Crop_5586	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5587	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5588	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5589	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5590	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5591	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5592	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5593	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5594	chr12:7741363-7741664	enh
WTC11_Random_Screen_Crop_5595	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5596	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5597	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5598	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5599	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5600	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5601	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5602	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5603	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5604	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5605	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5606	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5607	chr12:7791300-7791601	enh
WTC11_Random_Screen_Crop_5608	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5609	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5610	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5611	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5612	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5613	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5614	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5615	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5616	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5617	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5618	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5619	chr12:7798036-7798337	enh
WTC11_Random_Screen_Crop_5620	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5621	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5622	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5623	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5624	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5625	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5626	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5627	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5628	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5629	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5630	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5631	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5632	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5633	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5634	chr12:7858438-7858739	enh
WTC11_Random_Screen_Crop_5635	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5636	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5637	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5638	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5639	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5640	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5641	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5642	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5643	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5644	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5645	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5646	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5647	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5648	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5649	chr12:7865471-7865772	enh
WTC11_Random_Screen_Crop_5650	NANOG_DE	DE
WTC11_Random_Screen_Crop_5651	NANOG_DE	DE
WTC11_Random_Screen_Crop_5652	NANOG_DE	DE
WTC11_Random_Screen_Crop_5653	NANOG_DE	DE
WTC11_Random_Screen_Crop_5654	NANOG_DE	DE
WTC11_Random_Screen_Crop_5655	NANOG_DE	DE
WTC11_Random_Screen_Crop_5656	NANOG_DE	DE
WTC11_Random_Screen_Crop_5657	NANOG_DE	DE
WTC11_Random_Screen_Crop_5658	NANOG_DE	DE
WTC11_Random_Screen_Crop_5659	NANOG_DE	DE
WTC11_Random_Screen_Crop_5660	NANOG_DE	DE
WTC11_Random_Screen_Crop_5661	NANOG_DE	DE
WTC11_Random_Screen_Crop_5662	NANOG_DE	DE
WTC11_Random_Screen_Crop_5663	NANOG_DE	DE
WTC11_Random_Screen_Crop_5664	NANOG_DE	DE
WTC11_Random_Screen_Crop_5665	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5666	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5667	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5668	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5669	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5670	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5671	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5672	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5673	NANOG_TSS	TSS
WTC11_Random_Screen_Crop_5674	chr12:7959502-7959803	enh
WTC11_Random_Screen_Crop_5675	chr12:7959502-7959803	enh
WTC11_Random_Screen_Crop_5676	chr12:7959502-7959803	enh
WTC11_Random_Screen_Crop_5677	chr12:7959502-7959803	enh
