response_id	grna_group	target_type
LPCAT3	chr12:7072144-7072445	enh
NANOG	chr12:7072144-7072445	enh
PHB2	chr12:7072144-7072445	enh
RIMKLB	chr12:7072144-7072445	enh
C12orf57	chr12:7072144-7072445	enh
EMG1	chr12:7072144-7072445	enh
ENO2	chr12:7072144-7072445	enh
SLC2A3	PHB2_TSS	TSS
SPSB2	PHB2_TSS	TSS
TPI1	PHB2_TSS	TSS
LPCAT3	PHB2_TSS	TSS
NANOG	PHB2_TSS	TSS
PHB2	PHB2_TSS	TSS
RIMKLB	PHB2_TSS	TSS
C12orf57	PHB2_TSS	TSS
EMG1	PHB2_TSS	TSS
ENO2	PHB2_TSS	TSS
SLC2A3	chr12:7144124-7144425	enh
SPSB2	chr12:7144124-7144425	enh
TPI1	chr12:7144124-7144425	enh
LPCAT3	chr12:7144124-7144425	enh
NANOG	chr12:7144124-7144425	enh
PHB2	chr12:7144124-7144425	enh
RIMKLB	chr12:7144124-7144425	enh
C12orf57	chr12:7144124-7144425	enh
EMG1	chr12:7144124-7144425	enh
ENO2	chr12:7144124-7144425	enh
SLC2A3	chr12:7243326-7243627	enh
SPSB2	chr12:7243326-7243627	enh
TPI1	chr12:7243326-7243627	enh
LPCAT3	chr12:7243326-7243627	enh
NANOG	chr12:7243326-7243627	enh
PHB2	chr12:7243326-7243627	enh
RIMKLB	chr12:7243326-7243627	enh
C12orf57	chr12:7243326-7243627	enh
EMG1	chr12:7243326-7243627	enh
ENO2	chr12:7243326-7243627	enh
SLC2A3	chr12:7283726-7284027	enh
SPSB2	chr12:7283726-7284027	enh
TPI1	chr12:7283726-7284027	enh
LPCAT3	chr12:7283726-7284027	enh
NANOG	chr12:7283726-7284027	enh
PHB2	chr12:7283726-7284027	enh
RIMKLB	chr12:7283726-7284027	enh
C12orf57	chr12:7283726-7284027	enh
EMG1	chr12:7283726-7284027	enh
ENO2	chr12:7283726-7284027	enh
SLC2A3	chr12:7294692-7294993	enh
SPSB2	chr12:7294692-7294993	enh
TPI1	chr12:7294692-7294993	enh
LPCAT3	chr12:7294692-7294993	enh
NANOG	chr12:7294692-7294993	enh
PHB2	chr12:7294692-7294993	enh
RIMKLB	chr12:7294692-7294993	enh
C12orf57	chr12:7294692-7294993	enh
EMG1	chr12:7294692-7294993	enh
ENO2	chr12:7294692-7294993	enh
SLC2A3	chr12:7315278-7315579	enh
SPSB2	chr12:7315278-7315579	enh
TPI1	chr12:7315278-7315579	enh
LPCAT3	chr12:7315278-7315579	enh
NANOG	chr12:7315278-7315579	enh
PHB2	chr12:7315278-7315579	enh
RIMKLB	chr12:7315278-7315579	enh
C12orf57	chr12:7315278-7315579	enh
EMG1	chr12:7315278-7315579	enh
ENO2	chr12:7315278-7315579	enh
SLC2A3	chr12:7592551-7592852	enh
SPSB2	chr12:7592551-7592852	enh
TPI1	chr12:7592551-7592852	enh
LPCAT3	chr12:7592551-7592852	enh
NANOG	chr12:7592551-7592852	enh
PHB2	chr12:7592551-7592852	enh
RIMKLB	chr12:7592551-7592852	enh
C12orf57	chr12:7592551-7592852	enh
EMG1	chr12:7592551-7592852	enh
ENO2	chr12:7592551-7592852	enh
SLC2A3	chr12:7741363-7741664	enh
SPSB2	chr12:7741363-7741664	enh
TPI1	chr12:7741363-7741664	enh
LPCAT3	chr12:7741363-7741664	enh
NANOG	chr12:7741363-7741664	enh
PHB2	chr12:7741363-7741664	enh
RIMKLB	chr12:7741363-7741664	enh
C12orf57	chr12:7741363-7741664	enh
EMG1	chr12:7741363-7741664	enh
ENO2	chr12:7741363-7741664	enh
SLC2A3	chr12:7791300-7791601	enh
SPSB2	chr12:7791300-7791601	enh
TPI1	chr12:7791300-7791601	enh
LPCAT3	chr12:7791300-7791601	enh
NANOG	chr12:7791300-7791601	enh
PHB2	chr12:7791300-7791601	enh
RIMKLB	chr12:7791300-7791601	enh
C12orf57	chr12:7791300-7791601	enh
EMG1	chr12:7791300-7791601	enh
ENO2	chr12:7791300-7791601	enh
SLC2A3	chr12:7798036-7798337	enh
SPSB2	chr12:7798036-7798337	enh
TPI1	chr12:7798036-7798337	enh
LPCAT3	chr12:7798036-7798337	enh
NANOG	chr12:7798036-7798337	enh
PHB2	chr12:7798036-7798337	enh
RIMKLB	chr12:7798036-7798337	enh
C12orf57	chr12:7798036-7798337	enh
EMG1	chr12:7798036-7798337	enh
ENO2	chr12:7798036-7798337	enh
SLC2A3	chr12:7858438-7858739	enh
SPSB2	chr12:7858438-7858739	enh
TPI1	chr12:7858438-7858739	enh
LPCAT3	chr12:7858438-7858739	enh
NANOG	chr12:7858438-7858739	enh
PHB2	chr12:7858438-7858739	enh
RIMKLB	chr12:7858438-7858739	enh
C12orf57	chr12:7858438-7858739	enh
EMG1	chr12:7858438-7858739	enh
ENO2	chr12:7858438-7858739	enh
SLC2A3	chr12:7865471-7865772	enh
SPSB2	chr12:7865471-7865772	enh
TPI1	chr12:7865471-7865772	enh
LPCAT3	chr12:7865471-7865772	enh
NANOG	chr12:7865471-7865772	enh
PHB2	chr12:7865471-7865772	enh
RIMKLB	chr12:7865471-7865772	enh
C12orf57	chr12:7865471-7865772	enh
EMG1	chr12:7865471-7865772	enh
ENO2	chr12:7865471-7865772	enh
SLC2A3	NANOG_TSS	TSS
SPSB2	NANOG_TSS	TSS
TPI1	NANOG_TSS	TSS
LPCAT3	NANOG_TSS	TSS
NANOG	NANOG_TSS	TSS
PHB2	NANOG_TSS	TSS
RIMKLB	NANOG_TSS	TSS
C12orf57	NANOG_TSS	TSS
EMG1	NANOG_TSS	TSS
ENO2	NANOG_TSS	TSS
SLC2A3	chr12:7959502-7959803	enh
SPSB2	chr12:7959502-7959803	enh
TPI1	chr12:7959502-7959803	enh
LPCAT3	chr12:7959502-7959803	enh
NANOG	chr12:7959502-7959803	enh
PHB2	chr12:7959502-7959803	enh
RIMKLB	chr12:7959502-7959803	enh
C12orf57	chr12:7959502-7959803	enh
EMG1	chr12:7959502-7959803	enh
ENO2	chr12:7959502-7959803	enh
SLC2A3	chr12:8059748-8060049	enh
SPSB2	chr12:8059748-8060049	enh
TPI1	chr12:8059748-8060049	enh
LPCAT3	chr12:8059748-8060049	enh
NANOG	chr12:8059748-8060049	enh
PHB2	chr12:8059748-8060049	enh
RIMKLB	chr12:8059748-8060049	enh
C12orf57	chr12:8059748-8060049	enh
EMG1	chr12:8059748-8060049	enh
ENO2	chr12:8059748-8060049	enh
SLC2A3	chr12:8068674-8068975	enh
SPSB2	chr12:8068674-8068975	enh
TPI1	chr12:8068674-8068975	enh
LPCAT3	chr12:8068674-8068975	enh
NANOG	chr12:8068674-8068975	enh
PHB2	chr12:8068674-8068975	enh
RIMKLB	chr12:8068674-8068975	enh
C12orf57	chr12:8068674-8068975	enh
EMG1	chr12:8068674-8068975	enh
ENO2	chr12:8068674-8068975	enh
SLC2A3	chr12:8085800-8086101	enh
SPSB2	chr12:8085800-8086101	enh
TPI1	chr12:8085800-8086101	enh
LPCAT3	chr12:8085800-8086101	enh
NANOG	chr12:8085800-8086101	enh
PHB2	chr12:8085800-8086101	enh
RIMKLB	chr12:8085800-8086101	enh
C12orf57	chr12:8085800-8086101	enh
EMG1	chr12:8085800-8086101	enh
ENO2	chr12:8085800-8086101	enh
SLC2A3	chr12:8113272-8113573	enh
SPSB2	chr12:8113272-8113573	enh
TPI1	chr12:8113272-8113573	enh
LPCAT3	chr12:8113272-8113573	enh
NANOG	chr12:8113272-8113573	enh
PHB2	chr12:8113272-8113573	enh
RIMKLB	chr12:8113272-8113573	enh
C12orf57	chr12:8113272-8113573	enh
EMG1	chr12:8113272-8113573	enh
ENO2	chr12:8113272-8113573	enh
SLC2A3	chr12:8147830-8148131	enh
SPSB2	chr12:8147830-8148131	enh
TPI1	chr12:8147830-8148131	enh
LPCAT3	chr12:8147830-8148131	enh
NANOG	chr12:8147830-8148131	enh
PHB2	chr12:8147830-8148131	enh
RIMKLB	chr12:8147830-8148131	enh
C12orf57	chr12:8147830-8148131	enh
EMG1	chr12:8147830-8148131	enh
ENO2	chr12:8147830-8148131	enh
SLC2A3	chr12:8171577-8171878	enh
SPSB2	chr12:8171577-8171878	enh
TPI1	chr12:8171577-8171878	enh
LPCAT3	chr12:8171577-8171878	enh
NANOG	chr12:8171577-8171878	enh
PHB2	chr12:8171577-8171878	enh
RIMKLB	chr12:8171577-8171878	enh
C12orf57	chr12:8171577-8171878	enh
EMG1	chr12:8171577-8171878	enh
ENO2	chr12:8171577-8171878	enh
SLC2A3	chr12:8191375-8191676	enh
SPSB2	chr12:8191375-8191676	enh
TPI1	chr12:8191375-8191676	enh
LPCAT3	chr12:8191375-8191676	enh
NANOG	chr12:8191375-8191676	enh
PHB2	chr12:8191375-8191676	enh
RIMKLB	chr12:8191375-8191676	enh
C12orf57	chr12:8191375-8191676	enh
EMG1	chr12:8191375-8191676	enh
ENO2	chr12:8191375-8191676	enh
SLC2A3	chr12:8394903-8395204	enh
SPSB2	chr12:8394903-8395204	enh
TPI1	chr12:8394903-8395204	enh
LPCAT3	chr12:8394903-8395204	enh
NANOG	chr12:8394903-8395204	enh
PHB2	chr12:8394903-8395204	enh
RIMKLB	chr12:8394903-8395204	enh
C12orf57	chr12:8394903-8395204	enh
EMG1	chr12:8394903-8395204	enh
ENO2	chr12:8394903-8395204	enh
SLC2A3	chr12:8396053-8396354	enh
SPSB2	chr12:8396053-8396354	enh
TPI1	chr12:8396053-8396354	enh
LPCAT3	chr12:8396053-8396354	enh
NANOG	chr12:8396053-8396354	enh
PHB2	chr12:8396053-8396354	enh
RIMKLB	chr12:8396053-8396354	enh
C12orf57	chr12:8396053-8396354	enh
EMG1	chr12:8396053-8396354	enh
ENO2	chr12:8396053-8396354	enh
SLC2A3	chr12:8542437-8542738	enh
SPSB2	chr12:8542437-8542738	enh
TPI1	chr12:8542437-8542738	enh
LPCAT3	chr12:8542437-8542738	enh
NANOG	chr12:8542437-8542738	enh
PHB2	chr12:8542437-8542738	enh
RIMKLB	chr12:8542437-8542738	enh
C12orf57	chr12:8542437-8542738	enh
EMG1	chr12:8542437-8542738	enh
ENO2	chr12:8542437-8542738	enh
SLC2A3	chr12:8680182-8680483	enh
SPSB2	chr12:8680182-8680483	enh
TPI1	chr12:8680182-8680483	enh
LPCAT3	chr12:8680182-8680483	enh
NANOG	chr12:8680182-8680483	enh
PHB2	chr12:8680182-8680483	enh
RIMKLB	chr12:8680182-8680483	enh
C12orf57	chr12:8680182-8680483	enh
EMG1	chr12:8680182-8680483	enh
ENO2	chr12:8680182-8680483	enh
SLC2A3	chr12:8714957-8715258	enh
SPSB2	chr12:8714957-8715258	enh
TPI1	chr12:8714957-8715258	enh
LPCAT3	chr12:8714957-8715258	enh
NANOG	chr12:8714957-8715258	enh
PHB2	chr12:8714957-8715258	enh
RIMKLB	chr12:8714957-8715258	enh
C12orf57	chr12:8714957-8715258	enh
EMG1	chr12:8714957-8715258	enh
ENO2	chr12:8714957-8715258	enh
SLC2A3	chr12:8717365-8717666	enh
SPSB2	chr12:8717365-8717666	enh
TPI1	chr12:8717365-8717666	enh
LPCAT3	chr12:8717365-8717666	enh
NANOG	chr12:8717365-8717666	enh
PHB2	chr12:8717365-8717666	enh
RIMKLB	chr12:8717365-8717666	enh
C12orf57	chr12:8717365-8717666	enh
EMG1	chr12:8717365-8717666	enh
ENO2	chr12:8717365-8717666	enh
SLC2A3	chr12:8737109-8737410	enh
SPSB2	chr12:8737109-8737410	enh
TPI1	chr12:8737109-8737410	enh
LPCAT3	chr12:8737109-8737410	enh
NANOG	chr12:8737109-8737410	enh
PHB2	chr12:8737109-8737410	enh
RIMKLB	chr12:8737109-8737410	enh
C12orf57	chr12:8737109-8737410	enh
EMG1	chr12:8737109-8737410	enh
ENO2	chr12:8737109-8737410	enh
SLC2A3	chr12:8845263-8845564	enh
SPSB2	chr12:8845263-8845564	enh
TPI1	chr12:8845263-8845564	enh
LPCAT3	chr12:8845263-8845564	enh
NANOG	chr12:8845263-8845564	enh
PHB2	chr12:8845263-8845564	enh
RIMKLB	chr12:8845263-8845564	enh
C12orf57	chr12:8845263-8845564	enh
EMG1	chr12:8845263-8845564	enh
ENO2	chr12:8845263-8845564	enh
SEPHS2	chr16:30346016-30346317	enh
SULT1A3	chr16:30346016-30346317	enh
VKORC1	chr16:30346016-30346317	enh
ZNF785	chr16:30346016-30346317	enh
PHKG2	chr16:30346016-30346317	enh
PRSS8	chr16:30346016-30346317	enh
PYCARD	chr16:30346016-30346317	enh
FUS	chr16:30346016-30346317	enh
KAT8	chr16:30346016-30346317	enh
SEPHS2	chr16:30366965-30367266	enh
SULT1A3	chr16:30366965-30367266	enh
VKORC1	chr16:30366965-30367266	enh
ZNF785	chr16:30366965-30367266	enh
PHKG2	chr16:30366965-30367266	enh
PRSS8	chr16:30366965-30367266	enh
PYCARD	chr16:30366965-30367266	enh
FUS	chr16:30366965-30367266	enh
KAT8	chr16:30366965-30367266	enh
SEPHS2	chr16:30389011-30389312	enh
SULT1A3	chr16:30389011-30389312	enh
VKORC1	chr16:30389011-30389312	enh
ZNF785	chr16:30389011-30389312	enh
PHKG2	chr16:30389011-30389312	enh
PRSS8	chr16:30389011-30389312	enh
PYCARD	chr16:30389011-30389312	enh
FUS	chr16:30389011-30389312	enh
KAT8	chr16:30389011-30389312	enh
SEPHS2	chr16:30411496-30411797	enh
SULT1A3	chr16:30411496-30411797	enh
VKORC1	chr16:30411496-30411797	enh
ZNF785	chr16:30411496-30411797	enh
PHKG2	chr16:30411496-30411797	enh
PRSS8	chr16:30411496-30411797	enh
PYCARD	chr16:30411496-30411797	enh
FUS	chr16:30411496-30411797	enh
KAT8	chr16:30411496-30411797	enh
SEPHS2	chr16:30411880-30412181	enh
SULT1A3	chr16:30411880-30412181	enh
VKORC1	chr16:30411880-30412181	enh
ZNF785	chr16:30411880-30412181	enh
PHKG2	chr16:30411880-30412181	enh
PRSS8	chr16:30411880-30412181	enh
PYCARD	chr16:30411880-30412181	enh
FUS	chr16:30411880-30412181	enh
KAT8	chr16:30411880-30412181	enh
SEPHS2	chr16:30420811-30421112	enh
SULT1A3	chr16:30420811-30421112	enh
VKORC1	chr16:30420811-30421112	enh
ZNF785	chr16:30420811-30421112	enh
PHKG2	chr16:30420811-30421112	enh
PRSS8	chr16:30420811-30421112	enh
PYCARD	chr16:30420811-30421112	enh
FUS	chr16:30420811-30421112	enh
KAT8	chr16:30420811-30421112	enh
SEPHS2	chr16:30429109-30429410	enh
SULT1A3	chr16:30429109-30429410	enh
VKORC1	chr16:30429109-30429410	enh
ZNF785	chr16:30429109-30429410	enh
PHKG2	chr16:30429109-30429410	enh
PRSS8	chr16:30429109-30429410	enh
PYCARD	chr16:30429109-30429410	enh
FUS	chr16:30429109-30429410	enh
KAT8	chr16:30429109-30429410	enh
SEPHS2	chr16:30456669-30456970	enh
SULT1A3	chr16:30456669-30456970	enh
VKORC1	chr16:30456669-30456970	enh
ZNF785	chr16:30456669-30456970	enh
PHKG2	chr16:30456669-30456970	enh
PRSS8	chr16:30456669-30456970	enh
PYCARD	chr16:30456669-30456970	enh
FUS	chr16:30456669-30456970	enh
KAT8	chr16:30456669-30456970	enh
SEPHS2	chr16:30662638-30662939	enh
SULT1A3	chr16:30662638-30662939	enh
VKORC1	chr16:30662638-30662939	enh
ZNF785	chr16:30662638-30662939	enh
PHKG2	chr16:30662638-30662939	enh
PRSS8	chr16:30662638-30662939	enh
PYCARD	chr16:30662638-30662939	enh
FUS	chr16:30662638-30662939	enh
KAT8	chr16:30662638-30662939	enh
SEPHS2	chr16:30669505-30669806	enh
SULT1A3	chr16:30669505-30669806	enh
VKORC1	chr16:30669505-30669806	enh
ZNF785	chr16:30669505-30669806	enh
PHKG2	chr16:30669505-30669806	enh
PRSS8	chr16:30669505-30669806	enh
PYCARD	chr16:30669505-30669806	enh
FUS	chr16:30669505-30669806	enh
KAT8	chr16:30669505-30669806	enh
SEPHS2	chr16:30670219-30670520	enh
SULT1A3	chr16:30670219-30670520	enh
VKORC1	chr16:30670219-30670520	enh
ZNF785	chr16:30670219-30670520	enh
PHKG2	chr16:30670219-30670520	enh
PRSS8	chr16:30670219-30670520	enh
PYCARD	chr16:30670219-30670520	enh
FUS	chr16:30670219-30670520	enh
KAT8	chr16:30670219-30670520	enh
SEPHS2	chr16:30705278-30705579	enh
SULT1A3	chr16:30705278-30705579	enh
VKORC1	chr16:30705278-30705579	enh
ZNF785	chr16:30705278-30705579	enh
PHKG2	chr16:30705278-30705579	enh
PRSS8	chr16:30705278-30705579	enh
PYCARD	chr16:30705278-30705579	enh
FUS	chr16:30705278-30705579	enh
KAT8	chr16:30705278-30705579	enh
SEPHS2	chr16:30760002-30760303	enh
SULT1A3	chr16:30760002-30760303	enh
VKORC1	chr16:30760002-30760303	enh
ZNF785	chr16:30760002-30760303	enh
PHKG2	chr16:30760002-30760303	enh
PRSS8	chr16:30760002-30760303	enh
PYCARD	chr16:30760002-30760303	enh
FUS	chr16:30760002-30760303	enh
KAT8	chr16:30760002-30760303	enh
SEPHS2	chr16:30797746-30798047	enh
SULT1A3	chr16:30797746-30798047	enh
VKORC1	chr16:30797746-30798047	enh
ZNF785	chr16:30797746-30798047	enh
PHKG2	chr16:30797746-30798047	enh
PRSS8	chr16:30797746-30798047	enh
PYCARD	chr16:30797746-30798047	enh
FUS	chr16:30797746-30798047	enh
KAT8	chr16:30797746-30798047	enh
SEPHS2	chr16:30886176-30886477	enh
SULT1A3	chr16:30886176-30886477	enh
VKORC1	chr16:30886176-30886477	enh
ZNF785	chr16:30886176-30886477	enh
PHKG2	chr16:30886176-30886477	enh
PRSS8	chr16:30886176-30886477	enh
PYCARD	chr16:30886176-30886477	enh
FUS	chr16:30886176-30886477	enh
KAT8	chr16:30886176-30886477	enh
SEPHS2	chr16:30904720-30905021	enh
SULT1A3	chr16:30904720-30905021	enh
VKORC1	chr16:30904720-30905021	enh
ZNF785	chr16:30904720-30905021	enh
PHKG2	chr16:30904720-30905021	enh
PRSS8	chr16:30904720-30905021	enh
PYCARD	chr16:30904720-30905021	enh
FUS	chr16:30904720-30905021	enh
KAT8	chr16:30904720-30905021	enh
SEPHS2	chr16:30921866-30922167	enh
SULT1A3	chr16:30921866-30922167	enh
VKORC1	chr16:30921866-30922167	enh
ZNF785	chr16:30921866-30922167	enh
PHKG2	chr16:30921866-30922167	enh
PRSS8	chr16:30921866-30922167	enh
PYCARD	chr16:30921866-30922167	enh
FUS	chr16:30921866-30922167	enh
KAT8	chr16:30921866-30922167	enh
SEPHS2	chr16:30946496-30946797	enh
SULT1A3	chr16:30946496-30946797	enh
VKORC1	chr16:30946496-30946797	enh
ZNF785	chr16:30946496-30946797	enh
PHKG2	chr16:30946496-30946797	enh
PRSS8	chr16:30946496-30946797	enh
PYCARD	chr16:30946496-30946797	enh
FUS	chr16:30946496-30946797	enh
KAT8	chr16:30946496-30946797	enh
SEPHS2	chr16:30953278-30953579	enh
SULT1A3	chr16:30953278-30953579	enh
VKORC1	chr16:30953278-30953579	enh
ZNF785	chr16:30953278-30953579	enh
PHKG2	chr16:30953278-30953579	enh
PRSS8	chr16:30953278-30953579	enh
PYCARD	chr16:30953278-30953579	enh
FUS	chr16:30953278-30953579	enh
KAT8	chr16:30953278-30953579	enh
SEPHS2	chr16:30959659-30959960	enh
SULT1A3	chr16:30959659-30959960	enh
VKORC1	chr16:30959659-30959960	enh
ZNF785	chr16:30959659-30959960	enh
PHKG2	chr16:30959659-30959960	enh
PRSS8	chr16:30959659-30959960	enh
PYCARD	chr16:30959659-30959960	enh
FUS	chr16:30959659-30959960	enh
KAT8	chr16:30959659-30959960	enh
SEPHS2	chr16:30969488-30969789	enh
SULT1A3	chr16:30969488-30969789	enh
VKORC1	chr16:30969488-30969789	enh
ZNF785	chr16:30969488-30969789	enh
PHKG2	chr16:30969488-30969789	enh
PRSS8	chr16:30969488-30969789	enh
PYCARD	chr16:30969488-30969789	enh
FUS	chr16:30969488-30969789	enh
KAT8	chr16:30969488-30969789	enh
SEPHS2	chr16:31021295-31021596	enh
SULT1A3	chr16:31021295-31021596	enh
VKORC1	chr16:31021295-31021596	enh
ZNF785	chr16:31021295-31021596	enh
PHKG2	chr16:31021295-31021596	enh
PRSS8	chr16:31021295-31021596	enh
PYCARD	chr16:31021295-31021596	enh
FUS	chr16:31021295-31021596	enh
KAT8	chr16:31021295-31021596	enh
SEPHS2	chr16:31053556-31053857	enh
SULT1A3	chr16:31053556-31053857	enh
VKORC1	chr16:31053556-31053857	enh
ZNF785	chr16:31053556-31053857	enh
PHKG2	chr16:31053556-31053857	enh
PRSS8	chr16:31053556-31053857	enh
PYCARD	chr16:31053556-31053857	enh
FUS	chr16:31053556-31053857	enh
KAT8	chr16:31053556-31053857	enh
SEPHS2	chr16:31105480-31105781	enh
SULT1A3	chr16:31105480-31105781	enh
VKORC1	chr16:31105480-31105781	enh
ZNF785	chr16:31105480-31105781	enh
PHKG2	chr16:31105480-31105781	enh
PRSS8	chr16:31105480-31105781	enh
PYCARD	chr16:31105480-31105781	enh
FUS	chr16:31105480-31105781	enh
KAT8	chr16:31105480-31105781	enh
SEPHS2	VKORC1_TSS	TSS
SULT1A3	VKORC1_TSS	TSS
VKORC1	VKORC1_TSS	TSS
ZNF785	VKORC1_TSS	TSS
PHKG2	VKORC1_TSS	TSS
PRSS8	VKORC1_TSS	TSS
PYCARD	VKORC1_TSS	TSS
FUS	VKORC1_TSS	TSS
KAT8	VKORC1_TSS	TSS
SEPHS2	chr16:31142216-31142517	enh
SULT1A3	chr16:31142216-31142517	enh
VKORC1	chr16:31142216-31142517	enh
ZNF785	chr16:31142216-31142517	enh
PHKG2	chr16:31142216-31142517	enh
PRSS8	chr16:31142216-31142517	enh
PYCARD	chr16:31142216-31142517	enh
FUS	chr16:31142216-31142517	enh
KAT8	chr16:31142216-31142517	enh
SEPHS2	chr16:31145952-31146253	enh
SULT1A3	chr16:31145952-31146253	enh
VKORC1	chr16:31145952-31146253	enh
ZNF785	chr16:31145952-31146253	enh
PHKG2	chr16:31145952-31146253	enh
PRSS8	chr16:31145952-31146253	enh
PYCARD	chr16:31145952-31146253	enh
FUS	chr16:31145952-31146253	enh
KAT8	chr16:31145952-31146253	enh
SEPHS2	chr16:31153565-31153866	enh
SULT1A3	chr16:31153565-31153866	enh
VKORC1	chr16:31153565-31153866	enh
ZNF785	chr16:31153565-31153866	enh
PHKG2	chr16:31153565-31153866	enh
PRSS8	chr16:31153565-31153866	enh
PYCARD	chr16:31153565-31153866	enh
FUS	chr16:31153565-31153866	enh
KAT8	chr16:31153565-31153866	enh
SEPHS2	chr16:31154991-31155292	enh
SULT1A3	chr16:31154991-31155292	enh
VKORC1	chr16:31154991-31155292	enh
ZNF785	chr16:31154991-31155292	enh
PHKG2	chr16:31154991-31155292	enh
PRSS8	chr16:31154991-31155292	enh
PYCARD	chr16:31154991-31155292	enh
FUS	chr16:31154991-31155292	enh
KAT8	chr16:31154991-31155292	enh
SEPHS2	FUS_TSS	TSS
SULT1A3	FUS_TSS	TSS
VKORC1	FUS_TSS	TSS
ZNF785	FUS_TSS	TSS
PHKG2	FUS_TSS	TSS
PRSS8	FUS_TSS	TSS
PYCARD	FUS_TSS	TSS
FUS	FUS_TSS	TSS
KAT8	FUS_TSS	TSS
SEPHS2	PYCARD_TSS	TSS
SULT1A3	PYCARD_TSS	TSS
VKORC1	PYCARD_TSS	TSS
ZNF785	PYCARD_TSS	TSS
PHKG2	PYCARD_TSS	TSS
PRSS8	PYCARD_TSS	TSS
PYCARD	PYCARD_TSS	TSS
FUS	PYCARD_TSS	TSS
KAT8	PYCARD_TSS	TSS
SEPHS2	chr16:31225960-31226261	enh
SULT1A3	chr16:31225960-31226261	enh
VKORC1	chr16:31225960-31226261	enh
ZNF785	chr16:31225960-31226261	enh
PHKG2	chr16:31225960-31226261	enh
PRSS8	chr16:31225960-31226261	enh
PYCARD	chr16:31225960-31226261	enh
FUS	chr16:31225960-31226261	enh
KAT8	chr16:31225960-31226261	enh
SEPHS2	chr16:31226577-31226878	enh
SULT1A3	chr16:31226577-31226878	enh
VKORC1	chr16:31226577-31226878	enh
ZNF785	chr16:31226577-31226878	enh
PHKG2	chr16:31226577-31226878	enh
PRSS8	chr16:31226577-31226878	enh
PYCARD	chr16:31226577-31226878	enh
FUS	chr16:31226577-31226878	enh
KAT8	chr16:31226577-31226878	enh
SEPHS2	chr16:31341429-31341730	enh
SULT1A3	chr16:31341429-31341730	enh
VKORC1	chr16:31341429-31341730	enh
ZNF785	chr16:31341429-31341730	enh
PHKG2	chr16:31341429-31341730	enh
PRSS8	chr16:31341429-31341730	enh
PYCARD	chr16:31341429-31341730	enh
FUS	chr16:31341429-31341730	enh
KAT8	chr16:31341429-31341730	enh
SEPHS2	chr16:31341619-31341920	enh
SULT1A3	chr16:31341619-31341920	enh
VKORC1	chr16:31341619-31341920	enh
ZNF785	chr16:31341619-31341920	enh
PHKG2	chr16:31341619-31341920	enh
PRSS8	chr16:31341619-31341920	enh
PYCARD	chr16:31341619-31341920	enh
FUS	chr16:31341619-31341920	enh
KAT8	chr16:31341619-31341920	enh
SEPHS2	chr16:31368202-31368503	enh
SULT1A3	chr16:31368202-31368503	enh
VKORC1	chr16:31368202-31368503	enh
ZNF785	chr16:31368202-31368503	enh
PHKG2	chr16:31368202-31368503	enh
PRSS8	chr16:31368202-31368503	enh
PYCARD	chr16:31368202-31368503	enh
FUS	chr16:31368202-31368503	enh
KAT8	chr16:31368202-31368503	enh
SEPHS2	chr16:31393924-31394225	enh
SULT1A3	chr16:31393924-31394225	enh
VKORC1	chr16:31393924-31394225	enh
ZNF785	chr16:31393924-31394225	enh
PHKG2	chr16:31393924-31394225	enh
PRSS8	chr16:31393924-31394225	enh
PYCARD	chr16:31393924-31394225	enh
FUS	chr16:31393924-31394225	enh
KAT8	chr16:31393924-31394225	enh
SEPHS2	chr16:31463088-31463389	enh
SULT1A3	chr16:31463088-31463389	enh
VKORC1	chr16:31463088-31463389	enh
ZNF785	chr16:31463088-31463389	enh
PHKG2	chr16:31463088-31463389	enh
PRSS8	chr16:31463088-31463389	enh
PYCARD	chr16:31463088-31463389	enh
FUS	chr16:31463088-31463389	enh
KAT8	chr16:31463088-31463389	enh
SEPHS2	chr16:31467013-31467314	enh
SULT1A3	chr16:31467013-31467314	enh
VKORC1	chr16:31467013-31467314	enh
ZNF785	chr16:31467013-31467314	enh
PHKG2	chr16:31467013-31467314	enh
PRSS8	chr16:31467013-31467314	enh
PYCARD	chr16:31467013-31467314	enh
FUS	chr16:31467013-31467314	enh
KAT8	chr16:31467013-31467314	enh
SEPHS2	chr16:31470616-31470917	enh
SULT1A3	chr16:31470616-31470917	enh
VKORC1	chr16:31470616-31470917	enh
ZNF785	chr16:31470616-31470917	enh
PHKG2	chr16:31470616-31470917	enh
PRSS8	chr16:31470616-31470917	enh
PYCARD	chr16:31470616-31470917	enh
FUS	chr16:31470616-31470917	enh
KAT8	chr16:31470616-31470917	enh
SEPHS2	chr16:31471002-31471303	enh
SULT1A3	chr16:31471002-31471303	enh
VKORC1	chr16:31471002-31471303	enh
ZNF785	chr16:31471002-31471303	enh
PHKG2	chr16:31471002-31471303	enh
PRSS8	chr16:31471002-31471303	enh
PYCARD	chr16:31471002-31471303	enh
FUS	chr16:31471002-31471303	enh
KAT8	chr16:31471002-31471303	enh
SEPHS2	chr16:31487326-31487627	enh
SULT1A3	chr16:31487326-31487627	enh
VKORC1	chr16:31487326-31487627	enh
ZNF785	chr16:31487326-31487627	enh
PHKG2	chr16:31487326-31487627	enh
PRSS8	chr16:31487326-31487627	enh
PYCARD	chr16:31487326-31487627	enh
FUS	chr16:31487326-31487627	enh
